55.0104	64.5626	53.455	64.6931	51.9209	65.2711	50.4781	66.0236	49.149	67.0125	47.5654	67.4132	46.2684	68.4713	45.2092	69.7916	43.759	70.3393	42.2088	70.7894	40.6731	71.3118	39.4446	72.2579	37.9295	72.5668	36.444	73.2538	34.9288	73.5657	33.2616	73.5867	31.5974	73.5814	30.0673	73.508	
55.0163	64.6225	53.4766	64.5226	51.9829	65.2366	50.4993	65.8032	49.0529	66.6158	48.1059	68.1286	47.0164	69.3291	46.3875	70.7641	45.4326	72.0994	44.5244	73.3034	43.4496	74.5472	42.0901	75.4855	41.0017	76.5276	39.5916	77.1964	38.028	77.5384	36.3574	77.7577	34.883	78.1195	33.4945	78.7304	
55.0191	64.5949	53.4097	64.6631	51.8155	64.9893	50.319	65.4304	48.9023	66.1957	47.4833	66.938	46.0525	67.9705	44.7606	68.7488	44.0915	70.2981	42.6382	71.1406	41.7244	72.5582	41.551	74.2503	41.5113	75.8457	41.2453	77.5209	41.3292	79.0784	41.9028	80.6023	42.8551	81.8709	43.9725	83.1729	
55.0224	64.5767	53.4738	64.4006	51.9807	64.8556	50.4091	65.0895	48.9768	65.8557	47.4801	66.4037	45.7495	66.5897	44.1528	66.2313	42.6684	66.7092	41.1928	67.0307	39.6243	66.8673	38.1411	66.3347	36.7805	65.5525	35.2745	65.2503	33.785	64.8656	32.3996	64.1844	31.1107	63.2909	29.5955	62.9372	
55.028	64.5959	53.4315	64.7163	51.8532	65.0755	50.3098	65.6606	48.9211	66.5796	47.7031	67.6319	47.0331	69.2121	46.3033	70.537	46.0185	72.0963	45.547	73.5316	45.3449	75.0577	44.8429	76.5024	44.4879	78.0108	44.0695	79.4898	43.2752	80.9994	43.5466	82.6155	43.0427	84.0845	43.2344	85.6471	
55.0128	64.6216	53.3926	64.3129	51.8065	64.6328	50.3561	63.6436	48.7704	63.436	46.9682	63.7669	45.4498	63.9188	43.7204	63.7629	42.2191	63.7145	40.7103	63.7532	39.1737	64.4839	37.7221	65.3146	36.1762	65.547	34.6771	65.8656	33.1361	65.9667	31.4567	65.602	29.8382	65.1799	28.7444	63.4088	
54.9959	64.6277	53.4469	64.8759	51.9874	65.4233	50.5028	65.9877	49.0951	66.9168	47.8958	68.0429	46.9339	69.407	45.8837	70.6607	44.8274	71.8584	44.2272	73.4086	43.7712	74.8954	43.6511	76.57	43.6237	78.1291	42.8899	79.5153	42.2002	80.9249	41.9205	82.4267	41.5953	83.9335	41.4642	85.453	
55.0219	64.5907	53.3786	64.3106	51.7829	64.7753	50.2778	65.3453	48.8645	66.1246	47.4771	66.9068	45.7725	66.7	44.1904	67.4958	42.8176	68.4363	41.6487	69.4276	40.4512	70.3746	39.1861	71.3404	38.0502	72.3495	36.7562	73.1436	35.4167	73.8873	34.3349	74.988	32.5932	74.8394	31.5528	76.2418	
54.9969	64.6012	53.3714	64.3092	51.8623	64.7419	50.7924	66.1973	49.931	67.653	49.0381	68.882	48.0545	70.0322	46.8045	71.2525	46.3377	72.7888	45.6034	74.1277	45.366	75.6842	45.0171	77.3027	44.6118	78.7702	45.0396	80.3386	45.1769	81.8775	44.4162	83.3058	43.9769	84.7652	43.3955	86.1688	
55.0111	64.5866	53.4062	63.9815	51.8285	64.3925	50.2936	64.0726	48.7803	63.6117	47.3797	62.7614	46.276	61.4351	44.9846	60.4874	43.2327	60.296	41.7988	59.6113	40.5582	58.5729	39.5913	57.2644	38.913	55.8578	38.0534	54.6115	37.4456	53.2157	36.1665	52.2596	35.221	51.0719	34.3215	49.6416	
55.0201	64.5754	53.384	64.0885	51.7888	64.6064	50.2356	64.093	48.6279	64.1512	47.036	64.4945	45.5116	64.9689	43.8445	65.5585	42.218	65.7953	40.5672	65.6795	39.1081	64.9672	37.5565	65.2513	36.0475	65.6562	34.6391	66.3048	33.4343	67.3023	31.8621	67.5165	30.2576	67.0238	28.8277	66.273	
55.0138	64.5901	53.4214	64.5591	51.9553	64.9647	50.4974	65.5438	48.9243	65.8587	47.4327	66.4425	46.1427	67.5095	44.6894	68.2404	42.9581	68.1012	41.2904	68.5466	39.7314	68.1987	38.2706	67.567	36.7914	67.159	35.2602	67.0073	34.1578	65.7467	33.1002	64.586	31.4284	64.4457	30.1653	63.5153	
55.0212	64.576	53.415	64.452	51.8979	64.6682	50.359	65.1032	48.7354	65.1394	47.1162	65.2823	45.5736	65.5278	43.9554	65.5706	42.3671	65.5948	40.8556	65.4931	39.3087	64.8789	37.636	64.783	35.9669	64.7004	34.6041	63.8676	33.2052	63.2274	31.4794	62.8766	29.8433	62.326	28.0475	62.193	
55.0311	64.6173	53.4927	64.6316	52.1193	65.4691	51.1051	66.883	49.6988	67.6125	48.2596	68.3033	46.743	68.8753	45.4974	69.959	43.9381	70.2345	42.2359	70.2381	40.7307	70.4521	39.2203	70.0449	37.7104	69.7829	36.2017	69.4702	34.6867	69.3238	33.1395	69.5958	31.6218	69.7823	29.9496	69.6964	
55.0175	64.6004	53.4268	64.404	51.8891	64.8727	50.3465	65.2476	48.7339	65.39	47.1307	65.7074	45.771	66.7188	44.9393	68.3075	44.3951	69.7901	44.0351	71.4073	43.7317	73.0276	43.705	74.667	43.5739	76.2948	43.3181	77.7988	43.5155	79.4444	43.0917	80.9137	42.4877	82.5912	42.7609	84.2959	
55.0285	64.6039	53.4381	64.5378	51.9966	65.1312	50.6705	66.1928	49.3306	67.0944	48.1659	68.2974	46.947	69.3409	45.5235	70.1017	44.1344	70.9447	42.454	71.5301	40.9828	71.9195	39.6926	72.7185	38.4323	73.7763	37.4858	75.0295	36.9979	76.6592	36.9069	78.2489	36.4236	79.8119	36.5285	81.3919	
55.0322	64.586	53.3354	64.0376	51.7553	64.1766	50.2191	64.5841	48.912	65.729	47.7425	66.9237	46.3577	67.579	45.1705	68.7095	44.0209	69.8751	42.8062	70.7806	41.5585	71.6665	40.7577	73.0426	39.5665	74.022	38.702	75.3015	37.4339	76.2523	35.7027	76.3762	34.1401	76.5124	32.6382	76.9851	
55.0221	64.5974	53.449	64.6743	51.983	65.0674	50.6946	66.1995	49.5158	67.3221	48.1963	68.2648	46.7689	69.0533	45.6485	70.2953	44.8271	71.9576	44.2864	73.4094	43.2983	74.6937	42.5375	76.0061	41.4026	77.0589	40.064	78.0044	38.9958	79.2038	37.4454	80.1396	36.1418	80.9675	35.2171	82.2209	
55.0242	64.6407	53.4336	64.76	51.9166	65.3275	50.6166	66.3265	49.4184	67.4162	48.5486	68.8303	47.7055	70.3855	46.9114	71.7884	45.4217	72.4935	43.9987	73.1384	42.5679	73.9225	40.9004	74.195	39.4998	75.0453	38.148	75.7645	36.7536	76.4215	35.2327	76.7603	33.669	76.8742	32.209	77.371	
55.0207	64.5904	53.4175	64.7578	51.8348	65.036	50.2252	65.1096	48.6618	65.5863	47.2413	66.5697	46.2057	67.9132	45.3098	69.1962	44.0527	70.214	42.4727	70.5709	40.9585	71.1578	39.6224	71.899	38.4164	72.8784	36.9683	73.7989	35.4777	74.2032	34.1271	74.9097	32.5628	75.1648	31.0444	75.4145	
55.0234	64.5954	53.4462	64.3448	51.9621	64.645	50.3347	64.4703	48.7602	63.7742	47.3417	62.8289	45.8696	62.179	44.6027	60.8922	42.989	60.4856	41.3139	60.5465	39.7042	60.2873	38.1715	60.3548	36.585	59.9239	35.1415	59.216	33.7255	58.577	32.0867	58.9457	30.7527	57.725	29.6522	56.5929	
55.0223	64.6029	53.4432	64.6016	51.9791	65.1237	50.3935	65.381	48.78	65.3335	47.1638	65.2066	45.5467	65.3629	43.9222	65.1747	42.3523	65.213	40.5703	64.8677	39.2316	63.9801	37.6677	63.3716	36.1889	62.9898	34.6607	62.804	33.1297	62.843	31.6315	62.4407	29.9789	61.949	28.7796	60.8514	
55.0216	64.5842	53.4362	64.5099	51.8361	64.8212	50.3622	65.4381	48.6992	65.456	47.1094	65.7534	45.4911	65.0529	43.9367	64.5633	42.2554	64.9465	40.6368	64.6803	39.0531	64.3006	37.6981	63.5641	36.23	63.1896	34.7757	62.7661	33.278	62.5092	31.8275	61.9718	30.322	61.7378	28.599	62.1574	
55.0124	64.6036	53.3863	64.3668	51.8116	64.5744	50.2055	64.5444	48.6915	63.8145	47.0398	63.7139	45.5332	64.3376	43.9312	64.5817	42.3059	64.6074	40.7928	63.8222	39.3866	63.2638	38.0454	62.5173	36.7698	61.6462	35.2796	61.2534	33.5986	61.026	32.0736	60.4304	30.6486	59.8754	29.3043	59.1553	
55.0329	64.6289	53.4301	64.6139	51.8888	65.129	50.5645	66.2384	49.5448	67.6462	48.8248	69.1857	47.5508	70.4216	46.2626	71.4364	44.8734	72.1075	43.3739	72.8871	42.1583	73.7822	41.0134	74.7669	40.076	75.9979	38.9852	77.0894	37.9052	78.1639	37.1876	79.5883	36.7997	81.1452	36.5752	82.693	
55.022	64.5963	53.3777	64.3487	51.8099	64.6313	50.2025	64.6883	48.5772	64.5247	46.9891	64.6678	45.3927	64.4436	43.8128	64.1233	42.2125	63.7645	40.6996	63.6079	39.2932	62.9049	37.8815	62.0459	36.7202	61.008	35.7034	59.8409	34.6006	58.7913	33.424	57.67	33.0099	56.0652	31.9884	54.938	
55.0345	64.655	53.4906	64.903	52.0766	65.8163	50.7352	66.7723	49.543	67.8783	48.04	68.2681	46.6323	68.8155	45.1422	69.3221	43.3183	69.2694	41.7236	68.4809	40.3875	67.6784	38.8035	67.67	37.2187	67.7481	35.7008	68.1907	34.1612	68.8074	32.6034	68.6566	31.2383	69.5241	29.7855	70.0455	
55.0118	64.613	53.3681	64.1773	51.7777	64.671	50.2492	64.8914	48.6588	64.9055	47.1025	65.2078	45.4781	65.4159	43.9632	65.3791	42.4925	65.8432	41.2496	66.888	40.0246	67.9912	38.644	68.6239	37.244	69.1981	35.5368	69.2637	33.8511	68.7628	32.2235	69.0187	30.6299	69.5178	29.0602	69.0424	
55.0227	64.6186	53.4698	64.7017	52.0401	65.3805	50.6011	66.1	49.2774	67.0578	47.833	67.7876	46.7846	69.1188	45.576	70.173	44.422	71.3101	43.1713	72.3261	41.6799	73.3058	40.63	74.4137	39.451	75.5443	38.1933	76.5875	36.4991	76.9346	35.1257	77.5809	33.29	77.4803	31.7537	76.8953	
55.0176	64.5968	53.4974	64.8468	52.0296	65.5361	50.7402	66.5961	49.5241	67.6442	47.9334	68.0767	46.63	69.3199	45.3299	70.0915	44.3449	71.2949	43.8478	72.8389	42.8712	74.0281	41.3319	74.6775	39.6462	75.4438	38.8924	76.8873	37.6585	77.8511	35.8824	78.2274	34.4352	79.0039	32.7827	78.9016	
55.032	64.5905	53.4298	64.1178	51.9375	64.3718	50.4222	64.9232	49.0599	65.9165	47.687	66.7507	46.3572	67.7067	44.9519	68.5369	43.9554	69.9497	43.0458	71.2927	42.8417	72.9221	42.5399	74.5383	42.0868	75.9847	42.0468	77.5229	41.6277	79.2156	41.2093	80.6907	41.5822	82.2666	41.8346	83.7919	
55.0173	64.6411	53.4871	64.6596	52.0129	65.2833	50.5656	65.955	49.3253	67.0937	48.2097	68.1649	47.0065	69.236	45.8893	70.4053	44.8047	71.6094	43.6606	72.6022	42.5249	73.7648	41.6434	75.0014	40.3903	75.9262	39.0513	76.7097	37.7245	77.4787	36.195	77.8613	35.2126	79.1298	34.0349	80.1271	
55.0356	64.652	53.5434	64.9683	52.0288	65.5868	50.741	66.6558	49.4156	67.5238	48.451	68.866	47.3191	69.8893	46.4461	71.2683	45.5725	72.6279	44.3055	73.6696	42.8525	74.2932	41.7506	75.5211	40.4934	76.5636	39.2452	77.4106	37.5714	77.4221	36.0089	77.3688	34.5056	78.121	33.2861	79.1558	
54.9941	64.5742	53.4354	64.4891	51.875	64.8482	50.3474	65.1811	48.7275	64.4054	47.0887	64.8037	45.4094	64.7412	43.7794	64.6473	42.1454	64.5207	40.4266	64.5305	38.9198	64.1363	37.3457	63.6145	36.0567	62.6261	34.7185	61.6825	33.4883	60.7902	32.5029	59.5505	30.8269	58.9188	29.604	57.9384	
55.0541	64.6546	53.4933	64.8541	52.0525	65.4011	50.7988	66.4851	49.3951	67.2043	47.802	67.639	46.3744	68.1269	44.9005	68.5059	43.3533	68.4663	41.9056	68.9131	40.2495	68.6052	38.7425	68.4494	37.0879	68.6495	35.2921	68.5472	33.6539	68.56	32.1443	68.2018	30.6401	67.8359	29.1408	67.125	
55.0212	64.5725	53.4385	64.2572	51.9358	64.4504	50.3747	64.2095	48.7498	64.1532	47.2388	63.4552	45.7894	62.7424	44.3162	62.1604	42.7905	61.6883	41.1825	61.583	39.4836	60.9608	38.1064	59.9976	37.0974	58.6299	36.1525	57.2701	34.7597	56.546	34.0552	55.1343	32.5286	54.5829	31.5283	53.4195	
55.0085	64.6137	53.4052	64.3573	51.8488	64.4517	50.2475	64.1163	48.6581	63.9344	47.2206	63.0176	45.9912	61.8904	44.9115	60.6758	44.1199	59.2258	43.1367	57.996	42.1158	56.7756	41.3403	55.4611	41.6102	53.6901	41.7548	52.0104	43.8285	51.0728	44.8164	49.7678	46.0226	48.6684	47.3079	47.8419	
55.0091	64.583	53.4303	64.4984	51.9181	65.1905	50.4591	65.8779	49.0159	66.5986	47.5663	67.3519	45.9495	67.6453	44.6627	68.5085	43.6959	69.7548	42.1955	70.464	40.3588	70.7233	38.7411	70.8651	37.4225	71.9724	35.8618	72.5009	34.253	72.893	32.6902	72.8865	31.1572	72.7539	29.5959	73.4848	
55.0341	64.6591	53.3826	64.5187	51.871	65.0621	50.53	65.994	49.1287	66.8281	47.9647	68.0329	47.1301	69.485	46.1731	70.8085	45.3606	72.2476	43.8144	73.027	42.363	73.7942	41.2328	74.993	39.7748	75.5875	38.5211	76.4497	37.3622	77.4345	36.6266	78.8267	35.8939	80.1876	35.2043	81.5494	
55.0235	64.6505	53.5126	65.0054	52.1073	65.9232	50.8488	66.9997	50.1421	68.6079	49.8017	70.3041	48.8792	71.5764	48.082	72.8637	47.2272	74.1024	46.2862	75.2884	45.43	76.6718	44.2343	77.8287	43.2603	79.1404	42.9292	80.7391	43.0245	82.4945	43.1917	84.0402	43.439	85.6478	42.9282	87.166	
55.0069	64.5823	53.3595	64.1535	51.87	64.6124	50.3107	64.7798	48.7517	65.1109	47.1426	65.2952	45.6496	66.0225	44.4325	66.9809	43.1955	68.0647	42.5069	69.5294	41.3084	70.4913	40.5432	71.822	39.4423	72.876	38.0254	73.5763	36.3716	74.0059	34.8128	74.147	33.266	73.3482	31.7585	73.9299	
55.0217	64.5858	53.4783	64.44	51.9144	64.9661	50.3263	65.0159	48.7174	64.5435	47.1116	64.6246	45.635	64.1905	44.055	63.6848	42.2409	64.0238	40.6267	64.2863	39.1043	64.9344	37.5531	64.9472	36.0099	64.6022	34.3812	64.9613	33.2549	66.2764	31.7232	66.782	30.2726	67.4342	28.7823	67.8293	
54.9952	64.5919	53.4156	64.4262	51.9184	64.8521	50.4887	65.6446	49.1012	66.4498	47.9665	67.6404	47.0681	69.034	46.103	70.4736	45.6728	72.1046	44.6941	73.293	43.426	74.3857	42.714	75.9145	42.3917	77.4499	41.8846	78.8984	41.5389	80.3803	41.339	81.925	41.1956	83.4762	40.9412	85.0059	
54.9958	64.6045	53.479	64.8484	52.0263	65.6545	50.8817	66.9237	49.877	68.2422	48.9281	69.454	47.8772	70.6992	46.9614	72.0812	45.7571	73.0512	43.9331	73.3582	42.6704	74.1872	41.159	74.5499	39.8764	75.5238	38.8635	76.6957	37.4442	77.328	36.1668	78.2327	34.8506	79.0175	33.7277	80.1012	
55.0335	64.6076	53.5056	64.7255	52.0598	65.6395	50.7086	66.5144	49.6026	67.7866	48.8724	69.3245	48.1973	70.8586	47.5118	72.3715	46.8707	73.7354	46.3191	75.1552	45.8064	76.7082	44.7855	78.0093	43.9815	79.4951	43.7563	81.1757	43.8719	82.7566	42.9316	84.0695	42.4241	85.5123	41.8875	86.946	
55.0193	64.6385	53.503	64.898	52.1689	65.9428	51.6262	67.7795	50.8403	69.1336	49.2539	69.6185	48.0065	70.4805	46.7335	71.3477	45.3521	72.0849	44.1064	73.1505	42.9593	74.1575	41.6423	74.9616	40.4014	75.8613	39.1002	76.6846	37.8979	77.936	36.8052	79.0087	36.1245	80.4921	34.424	81.3581	
55.0166	64.5831	53.5268	64.7354	52.0485	65.6173	50.9863	67.1042	50.0008	68.363	48.9383	69.5919	48.0297	70.8489	47.3572	72.2166	46.5633	73.5031	45.7983	74.8315	44.636	75.8633	44.0001	77.2821	43.4711	78.8352	42.7067	80.1604	42.053	81.5427	40.9506	82.6783	39.5867	83.4821	38.1716	84.1301	
55.0332	64.6543	53.4375	64.4783	51.9062	64.8981	50.3293	65.063	48.7595	65.3653	47.1781	65.7875	45.7805	66.3982	44.2776	66.6799	42.883	67.6122	41.2825	67.6489	39.8311	68.1142	38.2794	68.1995	36.6559	68.5037	35.122	68.259	33.6185	67.7769	32.0853	67.7404	30.6021	67.2499	29.067	67.1805	
54.9975	64.5685	53.4273	64.6963	51.9537	65.3173	50.49	66.0023	48.9655	66.5562	47.6193	67.5032	46.3237	68.27	44.8063	68.8377	43.197	69.1606	41.8748	69.9242	40.6749	70.8859	39.3037	71.7454	37.7439	72.3042	36.6715	73.4617	34.88	73.4965	33.4018	73.7827	31.996	74.3651	30.6458	75.2535	
55.022	64.6078	53.3926	64.473	51.8878	64.6234	50.3021	64.8023	48.6929	64.7693	47.1032	65.1328	45.6347	65.7417	44.0996	66.23	42.6558	66.9537	41.8639	68.3943	40.4796	69.2556	39.3825	70.3018	37.8186	70.6494	36.2665	70.7868	34.7059	70.3876	33.2116	70.8491	31.7247	71.2113	30.1767	70.9401	
55.0231	64.6563	53.4986	64.8842	52.0741	65.9037	50.6985	66.6488	49.0845	66.831	47.4905	66.9014	45.8618	66.8362	44.3472	66.7538	42.8501	66.505	41.0546	67.0065	39.5373	66.9836	38.0112	67.212	36.5539	67.7477	35.5729	69.3328	34.8375	70.7497	33.098	71.3587	32.0676	72.4738	31.3788	73.8997	
55.0155	64.6222	53.4329	64.8155	52.0291	65.46	50.7373	66.4294	49.8706	67.9604	49.4341	69.6497	48.7181	71.1062	48.1747	72.5325	47.7479	73.9968	47.4302	75.4812	46.9067	77.0377	46.5454	78.5179	46.5648	80.2018	46.7497	81.7199	46.9041	83.2349	47.1724	84.8448	46.978	86.4612	46.904	88.0912	
55.0406	64.6128	53.4278	64.3495	51.9517	65.1419	50.5196	66.088	49.2523	67.1302	48.1425	68.3776	46.8281	69.2699	45.5684	70.2495	44.4366	71.6126	43.9756	73.1665	43.314	74.5465	43.2438	76.1656	43.4947	77.7329	43.4491	79.4175	43.0404	80.9198	43.0448	82.4512	42.6649	83.9176	42.5899	85.4342	
55.0069	64.6107	53.4777	64.5748	51.9455	65.3537	50.5241	65.9833	49.0393	66.6079	47.9449	67.9367	47.0756	69.3661	46.17	70.8695	45.3765	72.154	45.2439	73.7606	44.9183	75.2463	44.5052	76.7705	44.3042	78.2854	44.667	79.8458	45.1361	81.4741	45.4179	82.9664	45.3496	84.5242	44.4109	85.9085	
55.0069	64.6049	53.4145	64.6555	51.8564	65.1632	50.443	65.9531	49.364	67.2869	48.3366	68.5938	47.0086	69.7512	45.5762	70.3754	44.4514	71.4165	43.0012	71.9714	41.8642	73.0292	40.6601	73.9272	39.5726	75.0524	38.417	76.0244	36.9504	76.5907	35.378	76.8243	33.7882	76.6253	32.2547	76.6266	
55.0091	64.6025	53.4674	64.498	51.939	65.0146	50.3841	65.1318	48.9348	65.9524	47.3243	66.5881	45.7025	67.235	44.1981	67.9203	42.6887	68.4501	41.3691	69.2243	40.2692	70.3714	39.5801	71.8702	38.7653	73.173	37.4562	74.2019	36.486	75.7155	35.5765	77.0763	34.572	78.4375	34.3386	80.1797	
55.0326	64.5807	53.4458	64.4921	51.9357	64.5961	50.3417	64.109	48.847	63.4532	47.2222	63.4568	45.5956	63.2214	44.0046	63.0909	42.3688	63.2227	40.8631	63.4642	39.244	63.0607	37.648	62.6971	35.9642	62.67	34.5455	62.0799	33.1763	61.4217	31.7681	60.8672	30.164	61.0075	28.5354	61.2024	
55.0313	64.6229	53.4686	64.5617	51.9378	65.2156	50.594	66.204	48.9221	66.1937	47.437	66.8081	46.1	67.5663	44.8114	68.6032	43.4355	69.2552	41.8622	69.7252	40.3178	70.2098	38.8616	70.6142	37.3723	70.956	36.271	72.2217	34.9666	73.2206	33.6866	74.2429	31.9756	74.5921	30.6357	75.2926	
55.0106	64.6419	53.4391	64.8169	51.9726	65.5947	50.6346	66.4076	49.4333	67.5732	48.1768	68.5699	47.0289	69.6072	46.7791	71.3232	45.9229	72.7051	45.0837	73.9869	44.992	75.6159	44.7666	77.267	43.8364	78.5476	42.8244	79.716	41.3815	80.4452	40.3934	81.6188	39.0998	82.5049	38.0805	83.6582	
55.0288	64.6285	53.4111	64.4346	51.8846	64.9802	50.3305	65.0993	48.7565	65.3581	47.3285	65.8689	45.794	65.9323	44.2705	66.0199	42.6057	65.8946	41.1431	65.4026	39.4975	65.7884	37.9576	64.9726	36.6668	64.0644	35.5676	62.9347	34.0901	62.4067	32.4522	62.0703	30.8978	61.9842	29.3717	61.8804	
54.9998	64.5596	53.5005	64.6588	51.9665	65.3122	50.4759	65.6484	48.8595	65.4066	47.265	65.6087	45.6868	66.0334	44.3127	66.7222	42.7665	66.8126	41.1881	67.2094	39.5448	67.4234	38.0123	66.6486	36.6127	65.666	35.1308	64.9686	33.2424	65.1743	31.8033	64.1916	31.1366	62.3304	30.2217	61.1023	
