0	0	0	33.7227	29.1074
0	1	1	30.4365	24.23
0	2	2	32.4824	32.6108
0	3	3	38.8887	29.3638
0	4	4	28.6738	21.311
0	5	5	27.2334	30.6558
0	6	6	31.75	34.1626
0	7	7	41.1982	23.6489
0	8	8	28.6348	26.0176
0	9	9	38.2832	23.1362
1	10	10	41.1135	28.7546
0	11	11	28.752	29.3843
0	12	12	33.1953	26.0142
0	13	13	29.9141	28.5195
0	14	14	25.6074	34.6582
0	15	15	29.958	31.5786
0	16	16	23.0244	32.6724
0	17	17	39.4111	34.1489
0	18	18	41.2568	34.0396
0	19	19	37.6885	24.198
0	20	20	37.9023	25.1118
2	21	21	40.1541	25.447
