0	0	1	1
0.00588235	2	1	1
0.0117647	4	1	1
0.0147059	5	1	1
0.0176471	6	1	1
0.0205882	7	1	1
0.0235294	8	1	1
0.0264706	9	1	0.888889
0.0294118	10	1	0.888889
0.0323529	11	1	0.888889
0.0352941	12	1	0.888889
0.0382353	13	1	0.888889
0.0411765	14	1	0.888889
0.0441176	15	1	0.888889
0.0470588	16	1	0.888889
0.05	17	1	0.888889
0.0529412	18	1	0.879365
0.0558824	19	1	0.9159
0.0588235	20	1	0.915927
0.0617647	21	1	0.795319
0.0647059	22	1	0.833333
0.0735294	25	1	0.82381
0.0764706	26	1	0.879392
0.0794118	27	1	0.879419
0.0823529	28	1	0.879446
0.0852941	29	1	0.935029
0.0882353	30	1	0.935056
0.0911765	31	1	0.935083
0.0941176	32	1	0.935111
0.0970588	33	1	0.935138
0.1	34	1	0.99072
0.102941	35	1	1.0463
0.105882	36	1	1.04633
0.108824	37	1	1.04636
0.111765	38	1	1.04638
0.114706	39	1	1.04641
0.117647	40	1	1.04644
0.120588	41	1	1.04647
0.123529	42	1	1.04649
0.126471	43	1	1.04652
0.129412	44	1	1.04655
0.132353	45	1	1.04657
0.135294	46	1	1.0466
0.138235	47	1	1.04663
0.141176	48	1	1.04666
0.144118	49	1	1.04668
0.147059	50	1	1.01817
0.15	51	1	0.999172
0.152941	52	1	0.991209
0.155882	53	1	0.991236
0.158824	54	1	0.991263
0.161765	55	0.990741	0.99129
0.164706	56	0.990741	0.991317
0.167647	57	0.990741	0.991344
0.170588	58	0.990741	0.991371
0.173529	59	0.981481	0.991399
0.176471	60	0.981481	0.991426
0.179412	61	0.962963	0.991453
0.182353	62	0.962963	0.99148
0.185294	63	0.962963	0.991507
0.188235	64	0.944444	0.991534
0.191176	65	0.944444	0.991561
0.194118	66	0.925926	0.991588
0.197059	67	0.925926	0.991616
0.2	68	0.916667	0.991643
0.202941	69	0.916667	0.99167
0.205882	70	0.907407	0.991697
0.208824	71	0.907407	0.991724
0.211765	72	0.907407	0.991751
0.214706	73	0.907407	0.936223
0.217647	74	0.888889	0.93625
0.220588	75	0.888889	0.936277
0.223529	76	0.888889	0.936304
0.226471	77	0.87963	0.936331
0.229412	78	0.87963	0.936358
0.232353	79	0.87963	0.936385
0.235294	80	0.861111	0.936413
0.238235	81	0.861111	0.93644
0.241176	82	0.851852	0.936467
0.244118	83	0.833333	0.936494
0.247059	84	0.833333	0.936521
0.25	85	0.833333	0.936548
0.252941	86	0.824074	0.936575
0.255882	87	0.824074	0.936602
0.258824	88	0.824074	0.93663
0.261765	89	0.814815	0.936657
0.264706	90	0.814815	0.936684
0.267647	91	0.814815	0.936711
0.270588	92	0.814815	0.881183
0.273529	93	0.805556	0.88121
0.276471	94	0.787037	0.881237
0.279412	95	0.777778	0.881264
0.282353	96	0.768519	0.881291
0.285294	97	0.759259	0.881318
0.288235	98	0.75	0.881345
0.291176	99	0.75	0.881372
0.294118	100	0.75	0.8814
0.297059	101	0.75	0.881427
0.3	102	0.75	0.881454
0.302941	103	0.75	0.881481
0.305882	104	0.75	0.881508
0.308824	105	0.75	0.881535
0.311765	106	0.75	0.872066
0.314706	107	0.75	0.826034
0.317647	108	0.75	0.826061
0.320588	109	0.731481	0.826088
0.323529	110	0.731481	0.826115
0.326471	111	0.731481	0.826142
0.329412	112	0.722222	0.82617
0.332353	113	0.722222	0.826197
0.335294	114	0.722222	0.826224
0.338235	115	0.722222	0.826251
0.341176	116	0.722222	0.826278
0.344118	117	0.712963	0.826305
0.347059	118	0.712963	0.826332
0.35	119	0.712963	0.826359
0.352941	120	0.712963	0.826387
0.355882	121	0.712963	0.826414
0.358824	122	0.712963	0.797897
0.361765	123	0.712963	0.770912
0.364706	124	0.712963	0.77094
0.367647	125	0.703704	0.770967
0.370588	126	0.703704	0.770994
0.373529	127	0.694444	0.771021
0.376471	128	0.694444	0.771048
0.379412	129	0.694444	0.771075
0.382353	130	0.694444	0.771102
0.385294	131	0.694444	0.771129
0.388235	132	0.694444	0.771157
0.391176	133	0.694444	0.771184
0.394118	134	0.694444	0.771211
0.397059	135	0.694444	0.771238
0.4	136	0.694444	0.771265
0.402941	137	0.694444	0.771292
0.405882	138	0.694444	0.715764
0.408824	139	0.694444	0.715791
0.411765	140	0.685185	0.715818
0.414706	141	0.675926	0.715845
0.417647	142	0.675926	0.715872
0.420588	143	0.675926	0.715899
0.423529	144	0.675926	0.715926
0.426471	145	0.675926	0.715954
0.429412	146	0.675926	0.715981
0.432353	147	0.675926	0.716008
0.435294	148	0.675926	0.716035
0.438235	149	0.666667	0.716062
0.441176	150	0.666667	0.716089
0.444118	151	0.666667	0.716116
0.447059	152	0.666667	0.716143
0.45	153	0.666667	0.697123
0.452941	154	0.666667	0.660642
0.455882	155	0.666667	0.660669
0.458824	156	0.666667	0.660696
0.461765	157	0.666667	0.660724
0.464706	158	0.657407	0.660751
0.467647	159	0.657407	0.660778
0.470588	160	0.657407	0.660805
0.473529	161	0.657407	0.660832
0.476471	162	0.657407	0.660859
0.479412	163	0.657407	0.660886
0.482353	164	0.657407	0.660913
0.485294	165	0.648148	0.660941
0.488235	166	0.648148	0.660968
0.491176	167	0.648148	0.660995
0.494118	168	0.648148	0.661022
0.497059	169	0.648148	0.632478
0.5	170	0.638889	0.605521
0.502941	171	0.638889	0.605548
0.505882	172	0.62963	0.586554
0.508824	173	0.62963	0.577085
0.511765	174	0.62963	0.577139
0.514706	175	0.62963	0.577193
0.517647	176	0.62963	0.577248
0.520588	177	0.62963	0.577302
0.523529	178	0.62963	0.577356
0.526471	179	0.62037	0.57741
0.529412	180	0.62037	0.577465
0.532353	181	0.62037	0.577519
0.535294	182	0.611111	0.577573
0.538235	183	0.601852	0.568104
0.541176	184	0.601852	0.550345
0.544118	185	0.601852	0.550372
0.547059	186	0.601852	0.550399
0.55	187	0.601852	0.550426
0.552941	188	0.601852	0.550453
0.555882	189	0.601852	0.550481
0.558824	190	0.601852	0.550508
0.561765	191	0.592593	0.550535
0.564706	192	0.592593	0.550562
0.567647	193	0.592593	0.550589
0.570588	194	0.592593	0.550616
0.573529	195	0.574074	0.550643
0.576471	196	0.574074	0.55067
0.579412	197	0.574074	0.550698
0.582353	198	0.574074	0.550725
0.585294	199	0.574074	0.550752
0.588235	200	0.574074	0.531758
0.591176	201	0.574074	0.49525
0.594118	202	0.574074	0.495278
0.597059	203	0.574074	0.495305
0.6	204	0.574074	0.495332
0.602941	205	0.574074	0.495359
0.605882	206	0.564815	0.495386
0.608824	207	0.555556	0.495413
0.611765	208	0.555556	0.49544
0.614706	209	0.555556	0.495468
0.617647	210	0.555556	0.495495
0.620588	211	0.555556	0.495522
0.623529	212	0.555556	0.495549
0.626471	213	0.555556	0.495576
0.629412	214	0.555556	0.495603
0.632353	215	0.555556	0.49563
0.635294	216	0.555556	0.495657
0.638235	217	0.555556	0.495685
0.641176	218	0.555556	0.444444
0.644118	219	0.555556	0.444444
