30.7312	25.3516
35.5439	28.499
36.6084	27.7471
39.5723	23.4473
42.3506	22.2373
42.5068	24.083
41.5205	26.7422
41.0322	28.2974
41.9209	31.3564
38.8154	33.6294
37.5166	34.9419
34.5381	26.2329
32.7705	21.9502
24.1279	21.3384
23.8855	23.3616
25.0955	24.4448
24.1768	24.2539
28.0146	28.3555
27.199	28.8201
24.748	29.7329
24.4844	34.9966
26.4707	32.2925
