0	0	0	41.0322	28.2974
0	1	0	39.5723	23.4473
0	2	0	23.8855	23.3616
0	3	0	36.6084	27.7471
0	4	0	41.9209	31.3564
0	5	0	32.7705	21.9502
0	6	0	42.3506	22.2373
0	7	0	28.0146	28.3555
0	8	0	38.8154	33.6294
0	9	0	24.1279	21.3384
0	10	0	24.4844	34.9966
0	11	0	25.0955	24.4448
0	12	0	35.5439	28.499
0	13	0	37.5166	34.9419
0	14	0	27.199	28.8201
1	15	0	30.7312	25.3516
0	16	0	34.5381	26.2329
0	17	0	24.748	29.7329
0	18	0	41.5205	26.7422
2	19	0	26.4707	32.2925
0	20	0	42.5068	24.083
0	21	0	24.1768	24.2539
