42	100
43	200
60	300
76	400
81	500
83	600
91	700
105	800
118	900
154	1000
159	1100
216	1200
241	1300
245	1400
256	1500
301	1600
338	1700
407	1800
468	1900
494	2000
501	2100
519	2200
541	2300
560	2400
572	2600
601	2700
611	2800
627	2900
630	3000
634	3100
647	3200
681	3300
704	3400
722	3500
732	3600
747	3700
773	3800
778	3900
801	4000
811	4100
834	4200
849	4300
851	4400
860	4500
879	4600
882	4700
904	4800
910	4900
918	5000
925	5100
930	5200
931	5300
949	5400
957	5500
1001	5600
1004	5700
1084	5800
1096	5900
1119	6000
1139	6100
1148	6200
1152	6300
1173	6400
1190	6500
1191	6600
1193	6700
1201	6800
1205	6900
1252	7000
1254	7100
1256	7200
1259	7300
1266	7400
1273	7500
1282	7600
1293	7700
1322	7800
1395	7900
1412	8000
1422	8100
1443	8200
1445	8300
1453	8400
1463	8500
1491	8600
1508	8700
1517	8800
1538	8900
1547	9000
1551	9100
1552	9200
1553	9300
1649	9500
1660	9600
1670	9700
1714	9800
1762	9900
1800	10000
1806	10100
1825	10200
1826	10300
1857	10400
1879	10500
1887	10600
1893	10700
1915	10800
1929	10900
1933	11000
1941	11100
1948	11200
1956	11300
1971	11400
2022	11500
2026	11600
2076	11700
2090	11800
2104	11900
2107	12000
2132	12100
2147	12200
2154	12300
2157	12400
2169	12600
2178	12700
2202	12800
2212	12900
2232	13000
2279	13100
2285	13200
2336	13300
2342	13400
2345	13500
2349	13600
2371	13700
2398	13800
2407	13900
2476	14000
2500	14100
2514	14200
2521	14300
2531	14400
2532	14500
2551	14600
2557	14700
2585	14800
2629	14900
2654	15000
2658	15100
2755	15200
2833	15300
2838	15400
2856	15500
2859	15600
2864	15700
3026	15800
3109	15900
3199	16000
3227	16100
3234	16200
3245	16300
3255	16400
3273	16500
3286	16600
3298	16700
3312	16800
3313	16900
3315	17000
3334	17100
3387	17200
3392	17300
3394	17400
3508	17500
3529	17600
3548	17700
3596	17800
3661	17900
3765	18000
3793	18100
3837	18200
3850	18300
3854	18400
3872	18500
3873	18600
3890	18700
3915	18800
3924	18900
3935	19000
3972	19100
3973	19200
3974	19300
3984	19400
4009	19500
4055	19600
4059	19700
4202	19800
4228	19900
4323	20000
4356	20100
4364	20200
4389	20300
4398	20400
4403	20500
4406	20600
4409	20700
4418	20800
4458	20900
4460	21000
4507	21100
4517	21200
4522	21300
4545	21400
4616	21500
4637	21600
4761	21700
4783	21800
4807	21900
4824	22000
4844	22100
4855	22200
4866	22300
4869	22400
4875	22500
4879	22600
4893	22700
4904	22800
4941	22900
4955	23000
4969	23100
5001	23200
5052	23300
5057	23400
5154	23500
5186	23600
5251	23700
5262	23800
5302	23900
5316	24000
5326	24100
5348	24200
5362	24300
5379	24400
5416	24500
5418	24600
5422	24700
5447	24800
5451	24900
5464	25000
5465	25100
5483	25200
5489	25300
5532	25400
5533	25500
5561	25600
5562	25700
5565	25800
5613	25900
5623	26000
5660	26100
5666	26200
5675	26300
5681	26400
5686	26500
5688	26600
5706	26700
5719	26800
5749	26900
5752	27000
5753	27100
5804	27200
5805	27300
5825	27400
5851	27500
5853	27600
5902	27700
5939	27800
5954	27900
6052	28000
6073	28100
6074	28200
6076	28300
6077	28400
6089	28500
6093	28600
6146	28700
6174	28800
6188	28900
6215	29000
6267	29100
6275	29200
6328	29300
6331	29400
6359	29500
6386	29600
6429	29700
6440	29800
6441	29900
6502	30000
6513	30100
6522	30200
6529	30300
6539	30400
6548	30500
6580	30600
6582	30700
6593	30800
6607	30900
6610	31000
6645	31100
6647	31200
6650	31300
6669	31400
6749	31500
6760	31600
6808	31700
6860	31800
6891	31900
6947	32000
6961	32100
7011	32200
7021	32300
7026	32400
7078	32500
7100	32600
7166	32700
7171	32800
7176	32900
7186	33000
7213	33100
7244	33200
7272	33300
7281	33400
7303	33500
7308	33600
7338	33700
7463	33800
7585	33900
7629	34000
7658	34100
7708	34200
7714	34300
7723	34400
7734	34500
7751	34600
7755	34700
7761	34800
7769	34900
7772	35000
7786	35100
7813	35200
7822	35300
7868	35400
7912	35500
7952	35600
7965	35700
7979	35800
8047	35900
8089	36000
8122	36100
8134	36200
8140	36300
8163	36400
8169	36500
8208	36600
8245	36700
8250	36800
8252	36900
8259	37000
8271	37100
8289	37200
8295	37300
8298	37400
8317	37500
8389	37600
8404	37700
8422	37800
8480	37900
8603	38000
8621	38100
8671	38200
8683	38300
8690	38400
8701	38500
8707	38600
8712	38700
8725	38800
8728	38900
8785	39000
8804	39100
8814	39200
8818	39300
8844	39400
8868	39500
8897	39600
8898	39700
8950	39800
8953	39900
8967	40000
8992	40100
9001	40200
9002	40300
9035	40400
9048	40500
9061	40600
9089	40700
9092	40800
9093	40900
9115	41000
9138	41100
9175	41200
9182	41300
9195	41400
9241	41500
9244	41600
9278	41700
9333	41800
9364	41900
9386	42000
9397	42100
9414	42200
9424	42300
9536	42400
9573	42500
9580	42600
9583	42700
9593	42800
9651	42900
9666	43000
9676	43100
9705	43200
9709	43300
9726	43400
9756	43500
9763	43600
9835	43700
9839	43800
9874	43900
9897	44000
9938	44100
9941	44200
9958	44300
9969	44400
9970	44500
9983	44600
10004	44700
10005	44800
10023	44900
10035	45000
10060	45100
10125	45200
10204	45300
10217	45400
10238	45500
10243	45600
10248	45700
10282	45800
10360	45900
10475	46000
10487	46100
10513	46200
10541	46300
10545	46400
10563	46500
10564	46600
10587	46700
10599	46800
10608	46900
10656	47000
10666	47200
10669	47300
10686	47400
10692	47500
10708	47600
10709	47700
10714	47800
10782	47900
10865	48000
10908	48100
10912	48200
10934	48300
10954	48400
10962	48500
10967	48600
10995	48800
11049	48900
11149	49000
11168	49100
11210	49200
11227	49300
11241	49400
11269	49500
11300	49600
11318	49700
11357	49800
11380	49900
11439	50000
11465	50100
11499	50200
11510	50300
11521	50400
11529	50500
11541	50600
11557	50700
11560	50800
11580	50900
11584	51000
11610	51100
11635	51200
11650	51300
11676	51400
11686	51500
11690	51600
11724	51700
11791	51800
11835	51900
11949	52000
11970	52100
11995	52200
12022	52300
12023	52400
12029	52500
12033	52600
12038	52700
12044	52800
12049	52900
12050	53000
12059	53100
12061	53200
12064	53300
12092	53400
12097	53500
12146	53600
12235	53700
12279	53800
12376	53900
12404	54000
12464	54100
12466	54200
12467	54300
12483	54400
12490	54500
12497	54600
12518	54700
12524	54800
12547	54900
12550	55000
12557	55100
12610	55200
12631	55300
12657	55400
12669	55500
12712	55600
12740	55700
12813	55800
12841	55900
12855	56000
12879	56100
12881	56200
12907	56400
12926	56500
12928	56600
12931	56700
12932	56800
12937	56900
12969	57000
12989	57100
13021	57200
13046	57300
13064	57400
13082	57500
13090	57600
13101	57700
13130	57800
13132	57900
13188	58000
13199	58100
13210	58200
13262	58300
13293	58400
13299	58500
13322	58600
13323	58700
13357	58800
13369	58900
13389	59000
13394	59100
13401	59200
13455	59300
13531	59400
13536	59500
13540	59600
13548	59700
13560	59800
13585	59900
13598	60000
13642	60100
13647	60200
13660	60300
13680	60400
13681	60500
13683	60600
13685	60700
13689	60800
13692	60900
13702	61000
13733	61100
13736	61200
13739	61300
13771	61400
13778	61500
13825	61600
13828	61700
13834	61800
13925	61900
14031	62000
14063	62100
14099	62200
14112	62300
14117	62400
14124	62500
14128	62600
14146	62700
14150	62800
14163	62900
14186	63000
14193	63100
14197	63200
14214	63300
14234	63400
14252	63500
14260	63600
14291	63700
14293	63800
14297	63900
14361	64000
14384	64100
14390	64200
14396	64300
14431	64400
14455	64500
14458	64600
14482	64700
14492	64800
14506	64900
14521	65000
14524	65100
14557	65200
14577	65300
14581	65400
14651	65500
14656	65600
14747	65700
14811	65800
14814	65900
14877	66000
14927	66100
14929	66200
14932	66300
14938	66400
14952	66500
14957	66600
14982	66700
14987	66800
14994	66900
15006	67000
15012	67100
15015	67200
15051	67300
15096	67400
15131	67500
15172	67600
15181	67700
15185	67800
15233	67900
15242	68000
15306	68100
15307	68200
15357	68300
15393	68400
15405	68500
15424	68600
15425	68700
15432	68800
15540	68900
15553	69000
15614	69100
15615	69200
15637	69300
15715	69400
15722	69500
15859	69600
15974	69700
15975	69800
15980	69900
16100	70000
16147	70100
16171	70200
16207	70300
16210	70400
16218	70500
16238	70600
16240	70700
16309	70800
16313	70900
16324	71000
16325	71100
16337	71200
16444	71300
16455	71400
16469	71500
16496	71600
16593	71700
16594	71800
16694	71900
16811	72000
16850	72100
16869	72200
16876	72300
16891	72400
16919	72500
16932	72600
16962	72700
16969	72800
16970	72900
17030	73000
17086	73100
17112	73200
17185	73300
17245	73400
17331	73500
17340	73600
17365	73700
17377	73800
17463	73900
17584	74000
17606	74100
17657	74200
17674	74300
17675	74400
17684	74500
17708	74600
17729	74700
17730	74800
17746	74900
17751	75000
17755	75100
17765	75200
17854	75300
17900	75400
17936	75500
17957	75600
17971	75700
18047	75800
18061	75900
18137	76000
18176	76100
18213	76200
18217	76300
18229	76400
18233	76500
18236	76600
18258	76700
18260	76800
18264	76900
18266	77000
18270	77100
18285	77200
18294	77300
18315	77400
18331	77500
18356	77600
18363	77700
18423	77800
18439	77900
18554	78000
18613	78100
18615	78200
18619	78300
18636	78400
18664	78500
18665	78600
18671	78700
18673	78800
18676	78900
18685	79000
18728	79100
18734	79200
18810	79300
18910	79400
18925	79500
18931	79600
19020	79700
19113	79800
19203	79900
19218	80000
19234	80100
19248	80200
19285	80300
19290	80400
19304	80500
19308	80600
19311	80700
19321	80800
19334	80900
19335	81000
19340	81100
19361	81200
19451	81300
19467	81400
19469	81500
19499	81600
19501	81700
19518	81800
19601	81900
19604	82000
19628	82100
19637	82200
19644	82300
19649	82400
19650	82500
19657	82600
19662	82700
19673	82800
19682	82900
19693	83000
19699	83100
19706	83200
19735	83300
19750	83400
19755	83500
19760	83600
19823	83700
19835	83800
19888	83900
19965	84000
19993	84100
19994	84200
20017	84300
20027	84400
20030	84500
20050	84600
20053	84700
20073	84800
20077	84900
20091	85000
20100	85100
20102	85200
20127	85300
20176	85400
20235	85500
20332	85600
20336	85700
20428	85800
20431	85900
20538	86000
20589	86100
20591	86200
20605	86300
20617	86400
20618	86500
20659	86600
20671	86700
20672	86800
20684	86900
20708	87000
20748	87100
20753	87200
20779	87300
20784	87400
20835	87500
20853	87600
20854	87700
20926	87800
20953	87900
21002	88000
21028	88100
21033	88200
21054	88300
21056	88400
21057	88500
21080	88600
21100	88700
21110	88800
21132	88900
21133	89100
21147	89200
21151	89300
21189	89400
21241	89500
21298	89600
21323	89700
21338	89800
21415	89900
21435	90000
21469	90100
21490	90200
21498	90300
21520	90400
21532	90500
21580	90600
21605	90700
21614	90800
21617	90900
21619	91000
21670	91100
21685	91200
21687	91300
21699	91400
21737	91500
21748	91600
21769	91700
21776	91800
21823	91900
21954	92000
22002	92100
22011	92200
22037	92300
22044	92400
22068	92500
22081	92600
22091	92700
22093	92800
22115	92900
22134	93000
22159	93100
22162	93200
22168	93300
22174	93400
22204	93500
22269	93600
22343	93700
22441	93800
22449	93900
22536	94000
22569	94100
22571	94200
22582	94300
22629	94400
22637	94500
22659	94600
22712	94700
22731	94800
22734	94900
22738	95000
22743	95100
22754	95200
22756	95300
22818	95400
22820	95500
22852	95600
22921	95700
22943	95800
22989	95900
23057	96000
23067	96100
23074	96200
23152	96300
23204	96400
23209	96500
23223	96600
23235	96700
23237	96800
23252	96900
23270	97000
23292	97100
23321	97200
23325	97300
23330	97400
23342	97500
23376	97600
23443	97700
23447	97800
23490	97900
23573	98000
23635	98100
23636	98200
23639	98300
23684	98400
23700	98500
23706	98600
23709	98700
23712	98800
23713	98900
23718	99000
23725	99100
23775	99200
23786	99300
23798	99400
23824	99500
23825	99600
23873	99700
23899	99800
23963	99900
23970	100000
23975	100100
23980	100200
23981	100300
23994	100400
24006	100500
24021	100600
24035	100700
24049	100800
24064	100900
24083	101000
24088	101100
24137	101200
24153	101300
24205	101400
24243	101500
24270	101600
24316	101800
24319	101900
24418	102000
24435	102100
24473	102200
24485	102300
24501	102400
24542	102600
24592	102700
24613	102800
24620	102900
24625	103000
24660	103100
24746	103200
24763	103300
24768	103400
24769	103500
24779	103600
24831	103700
24876	103800
24911	103900
24970	104000
24977	104100
24987	104200
24994	104300
24996	104400
25048	104500
25075	104600
25081	104700
25093	104800
25106	104900
25110	105000
25159	105100
25198	105200
25249	105300
25251	105400
25264	105500
25284	105600
25287	105700
25316	105800
25373	105900
25485	106000
25514	106100
25528	106200
25545	106300
25555	106500
25585	106600
25616	106700
25629	106800
25645	106900
25647	107000
25668	107100
25684	107200
25690	107300
25702	107400
25708	107500
25774	107600
25823	107700
25891	107800
25930	107900
26017	108000
26043	108100
26070	108200
26083	108300
26090	108400
26133	108500
26135	108600
26144	108700
26198	108800
26208	108900
26212	109000
26219	109100
26226	109200
26228	109300
26285	109400
26365	109500
26372	109600
26385	109700
26401	109800
26479	109900
26490	110000
26499	110100
26521	110200
26530	110300
26536	110400
26541	110500
26545	110600
26566	110800
26607	110900
26611	111000
26621	111100
26633	111200
26660	111300
26685	111400
26698	111500
26779	111600
26804	111700
26812	111800
26824	111900
26847	112000
26883	112100
26889	112200
26890	112300
26916	112400
26917	112500
26938	112600
26949	112700
26956	112800
26960	112900
26971	113000
26976	113100
26998	113200
27009	113300
27035	113400
27045	113500
27063	113600
27132	113700
27174	113800
27322	113900
27449	114000
27509	114200
27514	114300
27531	114500
27534	114600
27540	114700
27543	114800
27559	114900
27640	115000
27652	115200
27665	115300
27667	115400
27736	115500
27737	115600
