10	100
22	200
39	300
51	400
52	500
57	600
68	700
73	800
80	900
91	1000
93	1100
106	1200
114	1300
118	1400
143	1500
145	1600
157	1700
160	1800
164	1900
171	2000
182	2100
186	2200
189	2300
201	2400
203	2500
216	2600
229	2700
253	2800
260	2900
276	3100
280	3200
289	3300
306	3500
331	3600
335	3700
342	3800
383	3900
393	4000
405	4100
406	4200
420	4300
451	4400
454	4500
466	4600
479	4700
480	4800
482	4900
485	5000
489	5100
507	5200
516	5300
522	5400
523	5500
532	5600
557	5700
568	5800
577	5900
591	6000
600	6100
611	6200
613	6300
625	6400
627	6500
662	6600
680	6700
682	6800
685	6900
697	7000
699	7100
717	7200
721	7300
740	7400
754	7500
756	7600
758	7700
759	7800
770	7900
780	8000
787	8100
792	8200
793	8300
797	8400
812	8500
817	8600
834	8700
836	8800
848	8900
855	9000
861	9100
863	9200
867	9300
889	9400
890	9500
893	9600
918	9700
934	9800
939	9900
954	10000
970	10100
976	10300
977	10400
989	10500
991	10600
1033	10700
1034	10800
1044	10900
1046	11000
1053	11100
1059	11300
1061	11400
1068	11500
1087	11600
1097	11700
1108	11800
1126	11900
1139	12000
1163	12100
1165	12200
1183	12300
1184	12400
1186	12500
1220	12600
1222	12700
1230	12800
1239	12900
1241	13000
1243	13100
1265	13200
1268	13300
1269	13400
1282	13500
1284	13600
1285	13700
1306	13800
1313	13900
1344	14000
1353	14100
1357	14200
1365	14300
1370	14400
1381	14500
1383	14600
1392	14700
1402	14800
1412	14900
1423	15000
1428	15100
1435	15200
1443	15300
1449	15400
1457	15500
1462	15600
1482	15700
1486	15800
1499	15900
1516	16000
1532	16100
1536	16200
1539	16300
1566	16500
1567	16600
1589	16700
1596	16800
1599	16900
1601	17000
1618	17100
1621	17200
1634	17300
1657	17400
1664	17500
1675	17600
1697	17700
1699	17800
1706	17900
1717	18000
1730	18100
1744	18200
1749	18300
1759	18400
1771	18500
1772	18600
1774	18700
1777	18800
1789	18900
1795	19100
1800	19200
1801	19300
1806	19400
1823	19500
1850	19600
1924	19700
1954	19800
1964	19900
1985	20000
2008	20100
2034	20200
2035	20300
2037	20400
2051	20500
2078	20600
2082	20700
2084	20900
2111	21000
2121	21100
2128	21200
2151	21300
2156	21400
2163	21500
2165	21600
2166	21700
2170	21800
2173	21900
2177	22000
2194	22100
2201	22200
2223	22300
2232	22400
2240	22500
2241	22600
2253	22700
2259	22800
2268	22900
2269	23000
2274	23100
2283	23300
2287	23400
2298	23500
2324	23600
2326	23700
2342	23800
2365	23900
2372	24000
2391	24100
2395	24200
2405	24300
2417	24400
2423	24500
2429	24600
2441	24700
2443	24800
2452	24900
2459	25000
2469	25100
2474	25200
2484	25300
2496	25400
2506	25500
2510	25600
2526	25700
2529	25800
2552	25900
2554	26000
2563	26100
2567	26200
2582	26400
2597	26500
2601	26600
2622	26700
2625	26800
2628	26900
2632	27000
2636	27100
2653	27200
2668	27300
2690	27400
2703	27500
2725	27600
2730	27700
2731	27800
2755	27900
2777	28000
2794	28100
2797	28200
2802	28300
2806	28400
2809	28500
2812	28600
2816	28700
2840	28800
2862	28900
2873	29000
2875	29100
2890	29200
2895	29400
2907	29500
2923	29600
2949	29700
2981	29800
2996	29900
3012	30000
3034	30100
3035	30200
3043	30300
3057	30400
3064	30500
3073	30600
3077	30700
3087	30800
3100	30900
3118	31000
3121	31100
3122	31200
3126	31300
3133	31400
3135	31500
3146	31600
3164	31700
3165	31800
3187	31900
3192	32000
3201	32100
3218	32200
3223	32300
3244	32400
3246	32500
3253	32600
3257	32700
3259	32800
3260	32900
3269	33000
3277	33100
3282	33200
3288	33300
3298	33400
3305	33500
3308	33600
3315	33700
3318	33800
3359	33900
3371	34000
3386	34200
3387	34300
3396	34400
3405	34500
3416	34600
3424	34700
3425	34800
3433	34900
3447	35000
3452	35100
3461	35200
3475	35300
3481	35400
3484	35500
3485	35600
3506	35700
3526	35800
3527	35900
3534	36000
3545	36100
3557	36200
3559	36300
3564	36400
3587	36500
3589	36600
3591	36700
3601	36800
3604	36900
3611	37000
3624	37100
3625	37200
3640	37300
3642	37400
3659	37500
3666	37600
3682	37700
3684	37800
3693	37900
3702	38000
3711	38100
3716	38300
3729	38400
3736	38500
3737	38600
3744	38700
3747	38800
3751	38900
3755	39000
3757	39100
3774	39200
3801	39300
3820	39400
3821	39500
3826	39600
3835	39700
3837	39800
3858	39900
3866	40000
3873	40100
3878	40200
3880	40300
3883	40400
3900	40500
3905	40600
3918	40700
3933	40800
3935	40900
3943	41000
3948	41100
3955	41200
3964	41300
