11	100
56	200
57	300
68	400
82	500
92	600
125	700
139	800
167	900
206	1000
229	1100
235	1200
254	1300
272	1400
289	1500
298	1600
308	1700
330	1800
343	1900
369	2000
382	2100
428	2200
442	2300
464	2400
466	2500
487	2600
499	2700
529	2800
533	2900
539	3000
548	3100
573	3200
580	3300
609	3400
621	3500
634	3600
640	3700
651	3800
655	3900
670	4000
697	4100
712	4200
714	4300
719	4400
748	4500
771	4600
773	4700
812	4800
836	4900
846	5000
859	5100
881	5200
887	5300
893	5400
912	5500
933	5600
937	5700
946	5800
970	5900
979	6000
996	6100
1012	6200
1013	6300
1021	6500
1044	6600
1056	6700
1074	6800
1123	6900
1175	7000
1216	7100
1250	7200
1262	7300
1270	7400
1289	7500
1314	7600
1327	7700
1337	7800
1339	7900
1353	8000
1363	8100
1410	8200
1426	8300
1463	8400
1492	8500
1515	8600
1523	8700
1533	8800
1552	8900
1569	9000
1590	9100
1604	9200
1607	9300
1621	9400
1630	9500
1633	9600
1668	9700
1690	9800
1704	9900
1733	10000
1747	10100
1753	10200
1802	10300
1811	10400
1814	10500
1819	10600
1845	10700
1858	10800
1893	10900
1924	11000
1932	11100
1943	11200
1954	11300
1964	11400
1969	11500
1976	11600
1983	11700
2016	11800
2038	11900
2081	12000
2093	12200
2106	12300
2122	12400
2139	12600
2148	12700
2149	12800
2191	12900
2201	13000
2207	13100
2224	13200
2248	13300
2268	13400
2278	13500
2284	13600
2321	13700
2342	13800
2355	13900
2378	14000
2394	14100
2403	14200
2438	14300
2469	14400
2497	14500
2521	14600
2551	14700
2572	14800
2580	14900
2606	15000
2616	15100
2641	15200
2645	15300
2661	15400
2668	15500
2715	15600
2727	15700
2744	15800
2762	15900
2771	16000
2783	16100
2795	16200
2812	16300
2853	16400
2858	16500
2870	16600
2904	16700
2905	16800
2922	16900
2926	17000
2953	17100
2956	17200
2987	17300
3005	17400
3018	17500
3040	17600
3057	17700
3063	17800
3085	17900
3132	18000
3173	18100
3183	18200
3201	18300
3223	18400
3226	18500
3234	18600
3235	18700
3248	18800
3269	18900
3290	19000
3310	19100
3320	19200
3356	19300
3371	19400
3377	19500
3385	19600
3397	19700
3435	19800
3438	19900
3452	20000
3487	20100
3507	20200
3522	20300
3529	20400
3541	20500
3549	20600
3554	20700
3577	20800
3597	20900
3647	21000
3649	21100
3691	21200
3702	21300
3708	21400
3731	21500
3756	21600
3782	21700
3784	21800
3792	21900
3810	22000
3824	22100
3830	22200
3855	22300
3870	22400
3874	22500
3881	22600
3933	22700
3935	22800
3952	22900
3961	23000
3971	23100
3980	23200
3988	23300
4009	23400
4020	23500
4050	23600
4053	23700
4069	23800
4107	23900
4163	24000
4167	24100
4203	24200
4220	24300
4229	24400
4233	24500
4282	24600
4288	24700
4289	24800
4298	24900
4336	25000
4359	25100
4366	25200
4369	25300
4410	25400
4429	25500
4451	25600
4460	25700
4469	25800
4478	25900
4500	26000
4535	26100
4554	26200
4577	26300
4580	26400
4590	26500
4595	26600
4628	26700
4629	26800
4647	26900
4674	27000
4693	27100
4713	27200
4720	27300
4738	27400
4745	27500
4755	27600
4757	27700
4776	27800
4851	27900
4870	28000
4875	28100
4889	28200
4920	28400
4938	28500
4946	28700
4964	28800
4973	28900
4996	29000
4998	29100
5027	29200
5037	29300
5055	29400
5076	29500
5109	29600
5111	29700
5121	29800
5137	29900
5163	30000
5185	30100
5192	30200
5193	30300
5205	30400
5219	30500
5238	30600
5295	30700
5298	30800
5322	30900
5328	31000
5333	31100
5378	31200
5388	31300
5419	31400
5445	31500
5465	31600
5470	31700
5476	31800
5487	31900
5492	32000
5521	32100
5531	32200
5542	32300
5562	32400
5581	32500
5593	32600
5603	32700
5624	32800
5629	32900
5631	33000
5698	33100
5719	33200
5724	33300
5781	33400
5793	33500
5816	33600
5822	33700
5835	33800
5876	33900
5954	34000
5963	34100
5973	34200
5980	34300
5996	34400
6000	34500
6053	34600
6087	34700
6115	34800
6134	34900
6139	35000
6140	35100
6167	35200
6170	35300
6192	35400
6221	35500
6241	35600
6265	35700
6290	35800
6294	35900
6313	36000
6333	36100
6336	36200
6341	36300
6344	36400
6362	36500
6367	36600
6388	36700
6403	36800
6409	36900
6417	37000
6426	37100
6427	37200
6460	37300
6470	37400
6487	37500
6514	37600
6539	37700
6548	37800
6566	37900
6605	38000
6621	38100
6650	38200
6692	38300
6700	38400
6710	38500
6741	38600
6767	38700
6798	38800
6801	38900
6823	39000
6825	39100
6828	39200
6835	39300
6851	39400
6857	39500
6872	39600
6874	39700
6896	39800
6923	39900
6938	40000
6951	40100
6965	40200
6988	40300
7040	40500
7052	40600
7059	40700
7065	40800
7098	40900
7115	41000
7130	41100
7142	41200
7150	41300
7157	41400
7177	41500
7187	41600
7188	41700
7213	41800
7223	41900
7225	42000
7230	42100
7234	42200
7250	42300
7269	42400
7278	42500
7287	42600
7308	42700
7331	42800
7347	42900
7356	43000
7362	43100
7390	43200
7408	43300
7409	43400
7428	43500
7445	43600
7457	43700
7472	43800
7507	43900
7525	44000
7540	44100
7557	44200
7597	44300
7598	44400
7638	44500
7665	44600
7672	44700
7714	44800
7729	44900
7740	45000
7810	45100
7817	45200
7826	45300
7863	45400
7864	45500
7907	45600
7916	45700
7947	45800
8051	45900
8055	46000
8075	46100
8097	46200
8128	46300
8132	46400
8138	46500
8155	46600
8181	46700
8206	46800
8229	46900
8257	47000
8275	47100
8277	47200
8298	47300
8302	47400
8311	47500
8337	47600
8340	47700
8360	47800
8378	47900
8412	48000
8418	48100
8427	48200
8442	48300
8448	48400
8477	48500
8511	48600
8515	48700
8530	48800
8532	48900
8540	49000
8557	49100
8576	49200
8589	49300
8614	49400
8625	49500
8647	49600
8657	49700
8673	49800
8699	49900
8734	50000
8738	50100
8757	50200
8770	50300
8827	50400
8829	50500
8849	50600
8872	50700
8900	50800
8945	50900
8947	51000
8964	51100
8974	51200
8975	51300
8979	51400
8991	51500
9010	51600
9068	51700
9077	51800
9088	51900
9105	52000
9117	52100
9124	52200
9130	52300
9141	52400
9160	52500
9179	52600
9182	52700
9195	52800
9211	52900
9265	53000
9300	53100
9305	53200
9325	53300
9335	53400
9359	53500
9380	53600
9394	53700
9408	53800
9418	53900
9462	54000
9464	54100
9474	54200
9523	54300
9527	54400
9531	54500
9541	54600
9558	54700
9579	54800
9588	54900
9601	55000
9632	55100
9649	55200
9666	55300
9690	55400
9717	55500
9732	55600
9737	55700
9756	55800
9773	55900
9799	56000
9833	56100
9836	56200
9845	56300
9852	56400
9894	56500
9905	56600
9908	56700
9920	56800
9955	56900
9962	57000
9970	57100
9987	57200
9995	57300
10017	57400
10037	57500
10071	57600
